,good review,useful,funny,cool,is_open,business_stars_Bad,business_stars_Average,business_stars_Good,review_count_Low,review_count_Medium,review_count_High
184386,0,0,0,0,1,0,0,1,1,0,0
181718,0,0,0,0,1,0,0,1,1,0,0
62594,1,0,0,0,1,0,0,1,1,0,0
322239,0,0,0,0,1,0,0,1,1,0,0
218834,0,0,0,0,0,0,0,1,1,0,0
20544,1,1,0,0,1,0,0,1,1,0,0
258894,0,0,0,0,1,0,0,1,1,0,0
200902,0,0,0,0,1,0,1,0,1,0,0
5015,1,0,0,0,1,0,0,1,1,0,0
310827,0,0,0,0,1,1,0,0,1,0,0
205601,0,1,0,0,1,1,0,0,1,0,0
255584,1,0,0,0,1,0,0,1,1,0,0
314131,0,0,0,0,1,0,1,0,1,0,0
250950,0,0,0,0,1,1,0,0,1,0,0
153655,0,1,0,0,1,0,0,1,1,0,0
297766,0,0,0,0,1,0,1,0,1,0,0
98926,0,0,0,0,0,0,0,1,1,0,0
238041,0,0,0,0,1,0,0,1,1,0,0
114565,1,1,1,0,1,0,0,1,1,0,0
296971,0,0,0,0,1,1,0,0,1,0,0
311998,1,0,0,0,1,0,0,1,1,0,0
11039,1,0,0,0,1,0,0,1,1,0,0
191158,0,0,0,0,1,0,1,0,1,0,0
19818,1,0,0,0,1,0,0,1,1,0,0
118465,0,0,0,1,0,0,0,1,1,0,0
328728,0,0,0,0,1,0,0,1,0,0,0
24359,1,0,0,0,1,0,0,1,1,0,0
238699,1,1,0,0,1,0,0,1,1,0,0
277016,0,0,0,0,0,0,0,1,1,0,0
57542,1,0,0,0,1,0,0,1,1,0,0
200326,0,0,0,0,1,0,0,1,1,0,0
122821,1,0,0,0,1,0,0,1,1,0,0
333768,0,0,0,0,1,0,0,1,1,0,0
95248,1,0,0,0,1,0,0,1,0,0,1
318968,0,0,0,0,1,0,0,1,1,0,0
78908,1,0,0,0,1,0,0,1,1,0,0
119000,0,1,1,1,1,0,0,1,1,0,0
127124,0,0,0,0,0,0,0,1,1,0,0
295298,0,1,0,0,1,0,1,0,1,0,0
103822,1,0,0,0,1,0,0,1,0,0,1
121941,0,0,0,0,1,0,1,0,1,0,0
147512,0,0,0,0,1,1,0,0,1,0,0
115424,0,1,0,0,1,0,0,1,1,0,0
269924,0,0,0,0,1,0,0,1,0,0,0
116527,1,1,0,0,0,0,0,1,1,0,0
249589,0,0,0,0,1,0,0,1,1,0,0
167757,1,0,0,0,1,0,0,1,1,0,0
108031,1,0,0,0,1,0,1,0,1,0,0
317741,0,0,0,0,1,0,0,1,1,0,0
219749,0,1,0,0,0,0,0,1,1,0,0
50884,0,1,0,0,0,0,0,1,1,0,0
233807,0,1,0,0,1,0,1,0,1,0,0
316544,1,0,0,0,1,0,0,1,1,0,0
66971,1,0,0,0,1,0,0,1,1,0,0
154708,1,0,0,0,1,0,0,1,1,0,0
136131,1,0,0,0,1,0,0,1,1,0,0
305994,1,0,0,0,1,0,0,1,0,0,0
253733,1,0,0,0,1,0,0,1,1,0,0
216446,1,0,0,0,1,0,0,1,1,0,0
90345,0,0,0,0,1,0,0,1,1,0,0
288158,0,0,0,0,1,0,0,1,1,0,0
182138,1,0,0,0,1,0,1,0,1,0,0
332091,0,0,0,0,0,0,0,1,1,0,0
28042,1,0,0,0,1,0,0,1,1,0,0
77054,1,0,0,0,1,0,0,1,1,0,0
297748,1,0,0,0,1,0,0,1,1,0,0
97647,0,1,1,1,1,0,0,1,0,0,1
96913,0,0,0,0,1,0,0,1,1,0,0
269630,1,0,0,0,1,0,0,1,1,0,0
245555,0,0,0,0,1,0,0,1,1,0,0
245874,0,1,0,0,1,0,1,0,1,0,0
151540,1,0,0,0,1,0,0,1,1,0,0
206881,0,0,0,0,1,0,1,0,1,0,0
181111,0,0,0,0,1,1,0,0,1,0,0
161327,1,0,0,0,1,0,0,1,1,0,0
302779,0,0,0,0,0,0,0,1,1,0,0
154281,1,0,0,0,1,0,0,1,1,0,0
211402,1,0,0,0,1,0,0,1,1,0,0
300400,1,1,0,1,1,0,0,1,0,1,0
60811,0,1,0,0,1,0,1,0,1,0,0
196403,1,1,0,1,1,0,0,1,1,0,0
299289,0,0,0,0,1,0,0,1,1,0,0
231187,1,0,0,0,1,0,0,1,1,0,0
155810,1,1,0,0,1,0,0,1,1,0,0
95030,0,0,0,0,1,1,0,0,1,0,0
159668,1,0,0,0,1,0,0,1,1,0,0
164997,1,0,0,0,1,0,0,1,1,0,0
200545,1,0,0,0,1,0,0,1,1,0,0
57747,0,1,0,0,1,0,0,1,1,0,0
127345,0,0,0,0,1,0,0,1,1,0,0
204515,0,0,0,0,1,1,0,0,1,0,0
313031,0,0,0,0,0,0,0,1,1,0,0
321277,1,0,0,0,1,0,0,1,0,0,0
346008,1,0,0,0,1,0,0,1,1,0,0
222311,1,0,0,0,0,0,0,1,1,0,0
172831,1,0,0,0,1,0,0,1,1,0,0
251374,1,0,0,0,0,0,1,0,0,0,1
198711,0,0,0,0,0,0,0,1,0,0,1
129469,1,0,0,0,1,0,0,1,1,0,0
128263,0,0,0,0,1,0,0,1,0,0,1
149125,1,1,0,0,1,0,0,1,1,0,0
9318,0,0,0,0,1,0,0,1,1,0,0
52045,0,0,0,0,0,0,1,0,1,0,0
291074,1,0,0,0,1,0,0,1,1,0,0
171264,1,1,0,1,1,0,0,1,1,0,0
69886,0,1,1,1,1,0,0,1,0,0,0
23689,0,1,0,0,1,1,0,0,1,0,0
2283,1,0,0,0,1,0,0,1,1,0,0
327004,1,1,0,0,1,0,0,1,1,0,0
172128,0,0,0,0,1,1,0,0,1,0,0
130960,0,1,1,1,1,0,0,1,1,0,0
328637,0,0,0,0,0,0,0,1,1,0,0
98472,0,0,0,0,1,0,0,1,1,0,0
119715,0,1,0,0,1,0,1,0,1,0,0
314114,1,0,0,0,1,0,0,1,1,0,0
168546,1,0,0,0,1,0,0,1,1,0,0
228773,0,0,0,0,1,0,1,0,1,0,0
258051,1,1,0,0,1,0,0,1,1,0,0
181526,1,0,0,0,1,0,0,1,0,1,0
13577,0,0,0,0,1,0,1,0,0,0,0
267417,1,0,0,0,0,0,0,1,1,0,0
202976,0,0,0,0,1,0,0,1,1,0,0
105691,1,0,0,0,0,0,0,1,1,0,0
287259,1,0,0,0,1,0,0,1,1,0,0
28925,0,0,0,0,1,0,0,1,1,0,0
95219,0,0,0,0,1,0,0,1,1,0,0
100259,1,0,0,0,1,0,0,1,1,0,0
223669,1,0,0,0,1,0,0,1,1,0,0
149461,1,0,0,0,1,0,0,1,1,0,0
74369,0,1,1,0,1,0,1,0,1,0,0
167585,1,0,0,0,1,0,1,0,1,0,0
208336,0,0,0,0,1,1,0,0,1,0,0
277141,1,1,0,0,1,0,0,1,1,0,0
325815,1,1,0,0,1,0,0,1,1,0,0
47036,1,0,0,0,1,0,0,1,0,0,1
165950,1,0,0,0,1,0,0,1,1,0,0
250602,0,0,0,0,1,0,0,1,0,0,1
77103,0,1,0,0,1,1,0,0,1,0,0
209007,1,1,0,0,1,0,0,1,0,0,1
97334,0,0,0,0,1,0,0,1,1,0,0
67877,1,0,0,1,1,0,0,1,1,0,0
284794,1,0,0,0,0,0,1,0,1,0,0
110337,0,0,0,0,1,0,1,0,1,0,0
248330,1,0,0,0,1,0,0,1,1,0,0
338313,0,0,0,0,1,0,0,1,0,0,0
277484,0,0,0,0,1,0,1,0,1,0,0
43336,0,1,0,0,1,0,0,1,1,0,0
115239,1,0,0,0,1,0,0,1,0,0,0
85130,0,0,0,0,1,0,0,1,1,0,0
79270,1,0,0,0,1,0,0,1,1,0,0
78917,0,0,0,0,1,0,0,1,1,0,0
210907,1,0,0,0,1,0,0,1,1,0,0
265246,1,1,1,0,1,0,0,1,1,0,0
245613,0,0,0,0,1,0,0,1,0,0,0
233733,0,0,0,0,1,0,0,1,1,0,0
110111,1,0,0,1,1,0,0,1,1,0,0
197470,1,0,0,0,1,0,0,1,0,0,1
52882,0,0,0,0,1,0,0,1,0,0,1
265813,1,1,0,0,1,0,0,1,1,0,0
107589,0,0,0,0,1,0,0,1,1,0,0
62105,1,0,0,0,1,0,0,1,1,0,0
162638,1,0,0,0,1,0,0,1,1,0,0
131740,1,0,0,0,1,0,0,1,1,0,0
79012,1,1,0,1,1,0,0,1,1,0,0
93426,1,0,0,0,1,0,0,1,1,0,0
103044,1,0,0,0,1,0,0,1,1,0,0
197061,1,1,0,1,1,0,0,1,1,0,0
144956,1,0,0,0,1,0,0,1,1,0,0
127023,1,0,0,0,0,0,0,1,1,0,0
94331,0,0,0,0,1,0,0,1,1,0,0
235180,0,0,0,0,1,0,0,1,1,0,0
224900,0,0,0,0,1,0,0,1,1,0,0
312037,0,0,0,0,1,0,1,0,1,0,0
219083,1,0,0,0,1,0,0,1,1,0,0
305478,1,1,0,0,1,0,0,1,1,0,0
195018,0,1,0,0,1,1,0,0,1,0,0
5101,1,0,0,0,0,0,0,1,1,0,0
28049,1,0,0,0,1,0,0,1,1,0,0
275868,0,0,0,0,0,0,0,1,1,0,0
217284,0,0,0,0,1,0,1,0,1,0,0
294716,0,1,0,0,1,0,0,1,1,0,0
180599,0,0,0,0,1,0,1,0,1,0,0
68640,1,1,0,1,1,0,0,1,1,0,0
136806,1,0,0,0,1,0,0,1,1,0,0
246305,0,0,0,0,1,0,0,1,1,0,0
182006,0,0,0,0,1,0,0,1,1,0,0
291006,0,0,0,0,1,0,0,1,1,0,0
4303,1,0,0,0,1,0,0,1,1,0,0
334114,1,0,0,0,1,0,0,1,1,0,0
340867,1,1,0,0,1,0,0,1,1,0,0
43946,1,0,0,0,0,0,0,1,1,0,0
171482,1,0,0,0,1,0,0,1,0,0,0
157099,1,0,0,0,1,0,0,1,0,0,0
247870,0,1,0,0,1,1,0,0,1,0,0
201822,0,1,0,0,1,0,0,1,0,1,0
324645,0,0,1,0,1,0,0,1,1,0,0
317781,1,0,0,0,0,0,0,1,1,0,0
34583,1,0,0,0,1,0,0,1,0,0,0
100914,0,0,0,0,1,1,0,0,1,0,0
230322,1,0,0,0,1,0,0,1,1,0,0
181399,0,0,0,0,1,0,0,1,1,0,0
179444,0,0,0,0,1,0,0,1,1,0,0
14970,0,0,0,0,0,0,0,1,1,0,0
82835,0,0,0,0,1,0,1,0,1,0,0
207085,0,0,0,0,1,0,0,1,1,0,0
1643,1,0,0,0,1,1,0,0,1,0,0
200608,1,0,0,1,1,0,0,1,1,0,0
193177,1,0,0,0,1,0,0,1,1,0,0
43318,0,0,0,0,0,0,0,1,1,0,0
345958,1,0,0,0,1,0,0,1,1,0,0
29771,1,0,0,0,1,0,0,1,1,0,0
317807,1,0,0,0,1,0,0,1,1,0,0
331599,0,0,0,0,0,0,0,1,1,0,0
262147,0,0,0,0,1,1,0,0,1,0,0
70801,1,1,0,1,1,0,0,1,0,0,0
122331,0,1,0,1,1,0,0,1,1,0,0
189959,1,1,0,1,1,0,0,1,1,0,0
179818,1,0,0,0,1,0,0,1,1,0,0
254663,0,0,0,0,1,0,0,1,1,0,0
78482,0,1,0,1,1,0,0,1,1,0,0
304415,0,0,0,0,1,0,0,1,0,0,0
188941,0,0,0,0,1,0,0,1,1,0,0
155491,1,0,0,0,1,0,1,0,0,0,1
189171,0,0,0,0,1,0,0,1,0,1,0
10874,1,1,0,0,1,0,0,1,1,0,0
157408,0,0,0,0,1,0,0,1,1,0,0
280768,0,0,0,0,1,0,0,1,1,0,0
178879,0,1,0,0,0,1,0,0,1,0,0
303188,0,1,0,0,1,0,0,1,1,0,0
231644,1,1,0,0,1,0,0,1,0,0,1
47736,1,0,0,0,1,0,0,1,0,0,0
48944,1,0,0,0,1,0,0,1,1,0,0
306048,1,0,0,0,1,0,0,1,0,0,0
96031,0,1,0,0,1,0,1,0,1,0,0
289259,0,1,1,0,1,0,1,0,1,0,0
133422,1,0,0,0,1,0,0,1,0,0,0
303903,0,1,1,0,0,0,0,1,1,0,0
344937,0,0,0,0,1,1,0,0,1,0,0
18445,0,1,0,0,0,0,0,1,1,0,0
51560,1,0,0,0,1,0,0,1,1,0,0
28518,0,0,0,0,0,1,0,0,1,0,0
150581,1,0,0,0,1,0,0,1,1,0,0
181926,0,1,1,0,1,0,1,0,1,0,0
188012,1,0,0,0,1,0,0,1,1,0,0
77785,1,0,0,0,1,0,0,1,0,0,0
169166,0,0,0,0,1,0,0,1,1,0,0
30972,0,0,0,0,1,0,1,0,1,0,0
296523,1,1,0,1,1,0,0,1,1,0,0
62654,1,1,0,0,1,0,0,1,1,0,0
115444,0,1,0,0,1,1,0,0,1,0,0
14725,1,0,0,0,1,0,1,0,1,0,0
153823,0,1,0,0,0,0,0,1,1,0,0
270674,1,1,0,0,1,0,0,1,1,0,0
345909,0,1,0,0,1,0,0,1,1,0,0
202553,1,1,0,0,1,0,0,1,1,0,0
221763,0,0,0,0,0,0,0,1,1,0,0
317496,1,0,0,0,1,0,0,1,0,0,1
42093,0,0,0,0,1,0,0,1,1,0,0
98609,0,0,0,0,1,0,0,1,1,0,0
29584,0,0,0,0,1,0,1,0,1,0,0
186747,1,0,0,0,1,0,0,1,1,0,0
298201,0,0,0,0,1,0,0,1,1,0,0
198501,0,0,0,0,1,0,0,1,0,0,0
166600,0,0,0,0,1,0,0,1,1,0,0
226434,1,0,0,0,1,0,0,1,1,0,0
292551,1,0,0,0,1,0,0,1,1,0,0
237246,0,0,0,0,1,0,1,0,1,0,0
188064,0,0,0,0,1,0,1,0,1,0,0
251396,1,0,0,0,1,0,0,1,1,0,0
186316,1,0,0,0,1,0,0,1,1,0,0
242451,1,0,0,0,1,0,0,1,1,0,0
284158,0,0,0,0,1,0,0,1,1,0,0
288148,0,1,1,1,0,0,0,1,1,0,0
164672,1,0,0,0,1,0,0,1,0,1,0
287144,0,1,0,0,1,0,0,1,1,0,0
208063,1,1,0,0,1,0,0,1,1,0,0
116543,0,1,0,0,1,1,0,0,1,0,0
270033,0,0,0,0,1,0,0,1,1,0,0
238892,1,0,0,0,1,0,0,1,1,0,0
149173,1,1,0,1,1,0,0,1,1,0,0
214595,1,1,0,0,1,0,0,1,1,0,0
249969,1,1,0,0,1,0,0,1,1,0,0
166627,1,0,0,0,0,0,0,1,1,0,0
340906,0,0,0,0,1,0,0,1,0,0,0
278886,0,0,0,0,1,0,1,0,1,0,0
326813,0,0,0,0,1,0,0,1,1,0,0
278473,1,0,0,0,1,0,1,0,1,0,0
334561,1,0,0,0,1,0,0,1,1,0,0
191454,0,0,0,0,1,0,0,1,1,0,0
341288,0,1,0,0,0,0,0,1,1,0,0
7122,0,1,0,0,1,0,0,1,1,0,0
48811,0,0,0,0,1,0,0,1,0,0,0
262272,1,0,0,0,1,0,0,1,1,0,0
97422,0,0,0,0,1,0,1,0,1,0,0
257704,1,0,0,0,1,0,0,1,1,0,0
186672,1,0,0,0,1,0,0,1,0,0,0
232952,1,0,0,0,1,0,0,1,1,0,0
190879,0,0,0,0,0,0,0,1,1,0,0
127881,0,0,0,0,1,0,0,1,1,0,0
293975,0,1,0,0,1,0,0,1,1,0,0
241361,0,0,0,0,1,0,0,1,1,0,0
228425,1,0,0,1,1,0,0,1,0,0,1
279596,1,1,0,0,1,0,0,1,1,0,0
82498,0,0,0,0,1,0,0,1,1,0,0
193202,1,0,0,0,1,0,0,1,1,0,0
92355,1,0,0,0,1,0,1,0,1,0,0
41575,0,0,0,0,1,0,0,1,1,0,0
11533,0,1,1,0,1,0,0,1,1,0,0
126051,1,0,0,0,1,0,0,1,1,0,0
340157,0,0,0,0,1,0,0,1,0,0,1
89527,0,0,0,0,1,1,0,0,1,0,0
314628,0,1,0,0,1,0,1,0,1,0,0
347129,0,0,0,0,1,0,0,1,0,0,0
214180,0,0,0,0,1,0,0,1,1,0,0
153234,0,1,0,0,1,0,0,1,1,0,0
3721,0,1,0,0,1,0,0,1,1,0,0
52246,0,0,0,0,1,0,1,0,1,0,0
209219,1,0,0,0,1,0,0,1,0,0,0
240951,1,1,0,0,1,0,0,1,1,0,0
323165,0,0,0,0,1,0,0,1,0,1,0
259510,0,0,0,0,1,0,0,1,0,0,1
203910,1,0,0,0,1,0,0,1,0,0,0
38388,0,1,0,0,1,0,1,0,1,0,0
173630,1,0,0,0,1,0,0,1,0,0,1
14939,1,0,0,0,1,0,0,1,1,0,0
107934,1,0,0,0,1,0,0,1,1,0,0
50639,1,0,0,0,0,0,1,0,1,0,0
71873,0,0,0,0,1,0,0,1,1,0,0
282246,1,1,0,1,1,0,0,1,1,0,0
132961,0,0,0,0,1,1,0,0,1,0,0
71457,0,0,0,0,1,0,0,1,0,0,0
319326,0,0,0,0,1,0,0,1,1,0,0
304557,1,0,0,0,1,0,0,1,1,0,0
251414,1,0,0,0,0,0,0,1,1,0,0
315962,1,0,0,0,0,0,0,1,1,0,0
151137,1,0,0,0,1,0,0,1,1,0,0
342930,0,0,0,0,1,0,0,1,1,0,0
306808,1,0,0,0,1,0,0,1,1,0,0
304700,1,1,0,0,1,0,0,1,1,0,0
239342,1,0,0,0,1,0,1,0,1,0,0
59167,0,0,0,0,0,0,0,1,1,0,0
32360,0,0,0,0,1,0,0,1,1,0,0
214371,0,0,0,0,1,0,0,1,1,0,0
93124,0,0,0,0,1,0,0,1,1,0,0
113709,1,0,0,0,1,0,0,1,1,0,0
282718,0,1,0,0,1,1,0,0,1,0,0
308842,0,0,0,0,1,0,0,1,1,0,0
135531,1,0,0,0,1,0,0,1,1,0,0
301473,0,0,0,0,1,0,0,1,0,1,0
337332,0,0,0,0,0,0,0,1,1,0,0
31388,0,0,0,0,1,0,0,1,1,0,0
322616,0,1,0,1,1,0,0,1,1,0,0
108236,0,0,0,0,1,0,0,1,1,0,0
278156,1,0,0,0,1,0,0,1,1,0,0
119791,0,0,0,0,0,0,0,1,1,0,0
173208,1,0,0,0,1,0,0,1,1,0,0
5895,0,0,0,0,0,0,1,0,1,0,0
309322,1,0,0,0,1,0,1,0,1,0,0
218059,1,1,0,0,1,0,0,1,1,0,0
201377,1,0,0,1,1,0,1,0,1,0,0
20034,0,0,0,0,0,0,0,1,1,0,0
345247,0,0,0,0,1,0,0,1,1,0,0
147363,0,0,0,0,0,0,1,0,1,0,0
280983,1,0,0,0,1,0,1,0,1,0,0
322478,0,0,0,0,1,0,0,1,1,0,0
114246,0,0,0,0,1,0,0,1,0,0,1
95944,1,0,0,0,0,0,0,1,1,0,0
280890,0,0,0,0,1,0,0,1,1,0,0
187020,0,1,0,0,1,0,1,0,1,0,0
60612,1,0,0,0,1,0,0,1,1,0,0
1731,1,0,0,0,0,0,0,1,0,1,0
289979,0,0,0,0,1,0,0,1,1,0,0
51437,0,1,0,0,1,0,1,0,1,0,0
134013,1,1,1,0,1,0,0,1,1,0,0
217868,0,1,1,1,1,0,0,1,1,0,0
59327,0,0,0,0,1,0,0,1,0,0,0
215123,0,0,0,0,1,1,0,0,1,0,0
173783,1,0,0,0,1,0,0,1,1,0,0
270209,0,1,0,0,1,0,1,0,1,0,0
165846,1,0,0,0,0,0,0,1,1,0,0
300393,0,0,0,0,1,0,1,0,1,0,0
99839,0,1,0,0,1,1,0,0,1,0,0
152596,0,0,0,0,1,0,0,1,1,0,0
115634,1,0,0,0,0,0,0,1,1,0,0
92645,1,0,0,0,1,0,1,0,1,0,0
111667,1,0,0,0,1,0,0,1,1,0,0
60508,0,0,0,0,0,0,0,1,1,0,0
117373,0,0,0,1,0,0,0,1,1,0,0
271804,1,1,0,0,1,0,0,1,1,0,0
305381,1,0,0,0,1,0,0,1,0,0,0
139155,0,0,0,0,1,0,0,1,1,0,0
37652,1,0,0,0,1,0,0,1,1,0,0
180135,0,0,0,0,1,0,0,1,1,0,0
264562,1,0,0,0,1,0,0,1,1,0,0
244845,1,1,0,0,1,0,0,1,1,0,0
34838,0,0,0,0,1,0,0,1,0,0,0
239440,0,0,0,0,0,0,0,1,1,0,0
285289,1,0,0,0,1,0,0,1,1,0,0
244919,1,0,0,0,1,0,0,1,1,0,0
15570,0,0,0,0,1,0,0,1,1,0,0
168628,0,0,0,0,1,0,0,1,1,0,0
102586,0,0,0,0,1,1,0,0,1,0,0
52036,1,0,0,0,1,0,0,1,1,0,0
227896,1,0,0,0,0,0,0,1,1,0,0
233218,0,0,0,0,1,0,0,1,0,0,1
315004,1,0,0,0,1,0,0,1,1,0,0
198376,1,0,0,0,1,0,0,1,1,0,0
301654,1,0,0,0,1,0,0,1,1,0,0
74748,0,0,0,0,1,0,1,0,1,0,0
113284,1,0,0,0,0,0,0,1,1,0,0
323154,0,0,0,0,1,0,0,1,1,0,0
225776,1,1,0,0,1,0,0,1,0,0,0
202197,0,0,0,0,1,0,0,1,1,0,0
138143,1,0,0,0,1,0,0,1,1,0,0
74709,1,0,0,0,1,0,1,0,1,0,0
4754,1,1,0,0,1,0,0,1,1,0,0
260568,0,1,0,0,1,0,0,1,1,0,0
3550,0,1,1,1,0,0,1,0,1,0,0
309221,0,0,0,0,0,0,0,1,1,0,0
101805,0,0,0,0,0,0,0,1,0,0,1
68430,1,1,0,0,1,0,1,0,1,0,0
130608,1,1,0,1,1,0,0,1,1,0,0
207375,1,0,0,0,1,0,1,0,1,0,0
3199,0,0,0,0,1,0,0,1,1,0,0
126337,1,0,0,0,1,0,0,1,1,0,0
73177,1,0,0,0,1,0,0,1,1,0,0
21025,0,1,0,1,1,0,1,0,1,0,0
249008,0,0,0,0,1,0,0,1,1,0,0
160980,0,0,0,0,0,0,1,0,1,0,0
266429,0,0,0,0,0,0,0,1,1,0,0
18258,1,0,0,0,1,0,0,1,1,0,0
162141,0,0,0,0,1,0,0,1,1,0,0
347376,0,0,0,0,1,0,0,1,1,0,0
223562,1,1,0,1,0,0,0,1,1,0,0
216503,0,0,0,0,1,0,1,0,1,0,0
226464,1,0,0,0,1,0,0,1,1,0,0
322706,0,0,0,0,1,0,0,1,1,0,0
278281,1,0,0,0,1,0,0,1,1,0,0
19933,0,0,0,0,1,0,0,1,1,0,0
273983,0,0,0,0,0,0,0,1,1,0,0
107162,0,1,0,1,1,0,0,1,1,0,0
301965,0,0,0,0,1,0,0,1,1,0,0
236323,0,1,0,0,0,0,0,1,1,0,0
169209,1,1,0,1,1,0,0,1,1,0,0
184306,1,1,0,0,1,0,0,1,1,0,0
202205,1,0,0,0,1,0,0,1,1,0,0
216479,0,0,0,0,1,0,0,1,0,0,0
66391,1,0,0,0,1,0,0,1,1,0,0
340178,0,0,0,0,0,0,0,1,1,0,0
75247,1,1,0,0,1,0,0,1,1,0,0
349505,0,0,0,0,1,0,0,1,1,0,0
182154,0,0,0,0,1,0,1,0,1,0,0
274337,0,0,0,0,1,0,0,1,1,0,0
66363,0,0,0,0,0,0,0,1,1,0,0
275007,0,0,0,0,1,0,0,1,1,0,0
237550,0,0,0,0,0,0,1,0,1,0,0
171387,0,1,0,0,1,0,0,1,1,0,0
76741,0,0,0,0,1,0,0,1,1,0,0
105760,0,0,0,0,1,0,0,1,0,0,0
135018,1,0,0,0,1,0,0,1,1,0,0
100662,0,0,0,0,1,0,0,1,1,0,0
94872,1,0,0,0,1,0,0,1,1,0,0
120021,0,0,0,0,1,0,0,1,1,0,0
88998,1,0,0,0,1,0,0,1,0,0,1
325166,1,0,0,0,0,0,0,1,1,0,0
305782,0,0,0,0,1,0,0,1,1,0,0
240458,0,1,1,0,1,0,0,1,1,0,0
80934,1,0,0,0,1,0,0,1,0,0,0
287666,0,0,0,0,1,1,0,0,1,0,0
109091,1,0,0,0,1,0,0,1,1,0,0
277238,0,0,0,0,1,0,1,0,1,0,0
203380,1,0,0,0,1,1,0,0,1,0,0
75981,0,1,0,0,1,0,1,0,1,0,0
118329,1,0,0,0,1,0,1,0,1,0,0
291890,1,1,1,1,1,0,1,0,1,0,0
198877,1,0,0,0,1,0,0,1,1,0,0
130304,0,1,0,0,1,0,0,1,1,0,0
209432,1,0,0,0,1,0,0,1,1,0,0
16062,1,0,0,0,1,0,0,1,1,0,0
98423,1,0,0,0,0,0,0,1,1,0,0
16959,1,0,0,0,1,0,0,1,1,0,0
341135,1,0,0,0,1,0,0,1,1,0,0
337146,0,0,0,0,0,0,1,0,1,0,0
151941,0,0,0,0,0,0,0,1,1,0,0
183730,1,0,0,0,1,0,1,0,1,0,0
27112,0,0,0,0,1,0,0,1,1,0,0
45043,0,1,1,1,0,1,0,0,1,0,0
177536,0,1,1,0,1,0,0,1,0,0,1
230586,1,0,0,0,1,0,0,1,1,0,0
254414,0,0,0,0,1,0,0,1,1,0,0
257671,0,1,0,0,0,0,0,1,1,0,0
318545,1,0,0,0,1,0,0,1,1,0,0
108276,0,1,0,0,1,0,0,1,1,0,0
294714,1,0,0,0,1,0,0,1,1,0,0
147216,1,0,0,0,1,0,1,0,1,0,0
134778,0,0,0,0,1,0,0,1,1,0,0
156312,0,0,0,0,1,0,1,0,1,0,0
123285,0,0,0,0,1,0,0,1,1,0,0
135457,0,1,0,0,1,0,0,1,1,0,0
182691,0,1,0,0,1,0,1,0,0,0,1
346169,0,0,0,0,0,0,1,0,1,0,0
298158,0,0,0,0,1,0,0,1,1,0,0
133555,0,0,0,0,1,0,0,1,1,0,0
86181,0,1,0,0,1,0,0,1,1,0,0
304750,1,1,0,0,0,0,0,1,1,0,0
237052,1,0,0,0,1,0,0,1,1,0,0
12035,1,1,0,0,1,0,0,1,1,0,0
30687,1,0,0,0,1,0,1,0,1,0,0
95837,1,0,0,0,1,0,0,1,1,0,0
56384,0,0,0,0,1,1,0,0,1,0,0
124574,1,0,0,1,0,0,1,0,1,0,0
89436,0,0,0,0,1,0,1,0,1,0,0
320793,1,0,0,0,1,0,0,1,1,0,0
87766,0,0,0,0,0,0,0,1,1,0,0
60912,1,0,0,0,1,0,0,1,0,0,0
118753,0,0,0,0,1,0,0,1,1,0,0
39070,0,0,0,0,1,0,0,1,1,0,0
300202,1,0,0,0,1,0,0,1,1,0,0
333030,0,0,0,0,1,0,1,0,1,0,0
143054,1,0,0,0,1,0,0,1,0,0,1
93799,1,0,0,0,1,0,0,1,1,0,0
270180,0,0,0,0,1,0,0,1,1,0,0
223571,1,0,0,0,1,0,0,1,0,0,0
212111,1,1,0,0,1,1,0,0,1,0,0
215852,1,0,0,0,1,0,0,1,0,0,1
332539,0,0,0,0,1,0,0,1,1,0,0
96678,0,0,0,0,0,0,0,1,1,0,0
73522,1,0,0,0,1,0,0,1,0,1,0
95569,0,1,1,1,1,0,0,1,1,0,0
186248,0,0,0,0,1,1,0,0,1,0,0
266398,0,0,0,0,1,0,0,1,0,1,0
214831,0,1,0,0,1,1,0,0,1,0,0
11501,0,0,0,0,1,0,1,0,1,0,0
77669,1,1,1,1,0,0,0,1,1,0,0
94547,0,0,0,0,1,0,0,1,1,0,0
67209,0,0,1,0,1,0,0,1,1,0,0
219382,0,0,0,0,1,0,0,1,0,0,1
237304,0,0,0,0,0,0,1,0,1,0,0
146978,0,0,0,0,1,0,0,1,1,0,0
297440,1,0,0,0,1,0,0,1,1,0,0
179903,1,0,0,0,1,0,0,1,1,0,0
208796,1,0,0,0,0,0,0,1,1,0,0
344316,0,0,0,0,1,0,0,1,1,0,0
94435,0,1,0,1,0,0,0,1,1,0,0
4009,0,0,0,0,1,1,0,0,1,0,0
205760,0,0,0,0,0,0,1,0,1,0,0
62639,1,1,0,0,1,0,0,1,1,0,0
335619,1,1,0,1,0,0,0,1,1,0,0
240293,0,0,0,0,1,1,0,0,1,0,0
78596,0,0,0,0,0,0,0,1,1,0,0
32440,0,0,0,0,1,0,0,1,1,0,0
58926,1,1,0,1,1,0,1,0,1,0,0
331627,1,1,0,0,0,0,0,1,1,0,0
244788,0,0,0,0,1,1,0,0,1,0,0
85383,0,1,1,0,1,0,0,1,1,0,0
19545,0,0,0,0,1,0,0,1,1,0,0
288812,0,0,0,0,0,0,0,1,1,0,0
